"scenario","incorp.sf","t.incorp.sf","app.mthd.rl","app.mthd.sf","app.rate.ni","app.timing","air.temp","wind.2m","rain.rate","ct","tan.app","man.source","man.dm","man.ph","app.mthd","id","stype","EF.field","source","rdDM.lf","dpH.lf","id.sep","TAN.sep.eff.sf","incorp","t.incorp","EFp.field"
"sep","none",NA,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 915","lf",0.2159,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.59
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.21530201342282,8,"Trailing hose","sep 916","lf",0.22,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,22
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.21530201342282,8,"Open slot injection","sep 917","lf",0.1485,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,14.85
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 918","lf",0.2159,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.59
"sep","none",NA,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Trailing hose","sep 919","lf",0.221,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,22.1
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Open slot injection","sep 920","lf",0.1488,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,14.88
"sep","none",NA,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 921","lf",0.2187,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.87
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Trailing hose","sep 922","lf",0.221,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,22.1
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Open slot injection","sep 923","lf",0.1488,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,14.88
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 924","lf",0.2187,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.87
"sep","none",NA,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Trailing hose","sep 925","lf",0.2204,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,22.04
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Open slot injection","sep 926","lf",0.1486,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,14.86
"sep","none",NA,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 927","lf",0.2172,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.72
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Trailing hose","sep 928","lf",0.2204,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,22.04
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Open slot injection","sep 929","lf",0.1486,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,14.86
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.21530201342282,8,"Trailing shoe","sep 930","lf",0.2172,"Gooch et al. (2005)",-45.503355704698,0.0999999999999996,24,NA,"none",NA,21.72
"sep","none",NA,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 931","lf",0.248,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,24.8
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 932","lf",0.1531,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.31
"sep","none",NA,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 933","lf",0.2251,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,22.51
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 934","lf",0.248,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,24.8
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 935","lf",0.1531,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.31
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 936","lf",0.2251,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,22.51
"sep","none",NA,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 937","lf",0.2547,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.47
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 938","lf",0.155,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.5
"sep","none",NA,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 939","lf",0.2395,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,23.95
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 940","lf",0.2547,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.47
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 941","lf",0.155,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.5
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 942","lf",0.2395,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,23.95
"sep","none",NA,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 943","lf",0.2588,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.88
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 944","lf",0.1562,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.62
"sep","none",NA,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 945","lf",0.2493,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,24.93
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 946","lf",0.2588,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.88
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 947","lf",0.1562,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.62
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 948","lf",0.2493,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,24.93
"sep","none",NA,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 949","lf",0.2612,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,26.12
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 950","lf",0.1568,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.68
"sep","none",NA,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 951","lf",0.2557,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.57
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 952","lf",0.2612,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,26.12
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 953","lf",0.1568,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.68
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 954","lf",0.2557,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.57
"sep","none",NA,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 955","lf",0.2599,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.99
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 956","lf",0.1565,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.65
"sep","none",NA,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 957","lf",0.2522,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.22
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Trailing hose","sep 958","lf",0.2599,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.99
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Open slot injection","sep 959","lf",0.1565,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,15.65
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",4.34116743471582,7.9,"Trailing shoe","sep 960","lf",0.2522,"Cavalli et al. (2017)",-26.42089093702,0,17,NA,"none",NA,25.22
"sep","none",NA,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 961","lf",0.2226,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.26
"sep","none",NA,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 962","lf",0.1494,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,14.94
"sep","none",NA,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 963","lf",0.2103,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,21.03
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 964","lf",0.2226,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.26
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 965","lf",0.1494,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,14.94
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"March",4.43101207056639,4.05891613991413,0.0599629009095261,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 966","lf",0.2103,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,21.03
"sep","none",NA,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 967","lf",0.226,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.6
"sep","none",NA,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 968","lf",0.1503,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.03
"sep","none",NA,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 969","lf",0.2182,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,21.82
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 970","lf",0.226,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.6
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 971","lf",0.1503,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.03
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"April",8.23645983645984,3.84445591865745,0.0552119412831931,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 972","lf",0.2182,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,21.82
"sep","none",NA,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 973","lf",0.228,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.8
"sep","none",NA,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 974","lf",0.1509,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.09
"sep","none",NA,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 975","lf",0.2233,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.33
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 976","lf",0.228,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.8
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 977","lf",0.1509,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.09
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"May",12.4492495309568,3.48391526295633,0.0702993488962998,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 978","lf",0.2233,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.33
"sep","none",NA,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 979","lf",0.2291,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.91
"sep","none",NA,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 980","lf",0.1512,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.12
"sep","none",NA,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 981","lf",0.2265,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.65
"sep incorp sf","deep",4,"Trailing hose","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 982","lf",0.2291,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.91
"sep incorp sf","deep",4,"Open slot injection","Broadcast",0,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 983","lf",0.1512,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.12
"sep incorp sf","deep",4,"Trailing shoe","Broadcast",30,"Summer",16.8762259816193,3.15624012423227,0.105925308296069,168,100,"Digestate",3.44416243654822,8,"Trailing shoe","sep 984","lf",0.2265,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.65
"sep","none",NA,"Trailing hose","Broadcast",30,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.44416243654822,8,"Trailing hose","sep 985","lf",0.2285,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,22.85
"sep","none",NA,"Open slot injection","Broadcast",0,"Autumn",14.4977479635841,3.32276959833633,0.128260170445409,168,100,"Digestate",3.44416243654822,8,"Open slot injection","sep 986","lf",0.151,"Møller et al. (2002)",-41.6243654822335,0.0999999999999996,43,NA,"none",NA,15.1
