"animal","sample","dose.kg.t","n","pH","dpH","buff.int"
"Afgasset","Rybjerg Biogas",6.875,2,6.92592763298533,-0.934072367014674,NA
"Afgasset","Rybjerg Biogas",7,2,6.91070263344459,-0.949297366555413,NA
"Afgasset","Rybjerg Biogas",7.125,2,6.89553567919145,-0.964464320808547,NA
"Afgasset","Rybjerg Biogas",7.25,2,6.88199703389713,-0.978002966102873,NA
"Afgasset","Rybjerg Biogas",7.375,2,6.87133147321475,-0.988668526785253,NA
"Afgasset","Rybjerg Biogas",7.5,2,6.86341777598776,-0.996582224012242,NA
"Afgasset","Rybjerg Biogas",7.625,2,6.85779860602335,-1.00220139397665,NA
"Afgasset","Rybjerg Biogas",7.75,2,6.85381165524941,-1.00618834475059,NA
"Afgasset","Rybjerg Biogas",7.875,2,6.85079314500699,-1.00920685499301,NA
"Afgasset","Rybjerg Biogas",8,2,6.84807929663711,-1.01192070336289,NA
"Afgasset","Rybjerg Biogas",8.125,2,6.84500691635057,-1.01499308364943,NA
"Afgasset","Rybjerg Biogas",8.25,2,6.8410595903309,-1.0189404096691,NA
"Afgasset","Rybjerg Biogas",8.375,2,6.83622972831635,-1.02377027168365,NA
"Afgasset","Rybjerg Biogas",8.5,2,6.83065103027949,-1.02934896972051,NA
"Afgasset","Rybjerg Biogas",8.625,2,6.82445741977048,-1.03554258022952,NA
"Afgasset","Rybjerg Biogas",8.75,2,6.81778282033951,-1.04221717966049,NA
"Afgasset","Rybjerg Biogas",8.875,2,6.81076115553675,-1.04923884446325,NA
"Afgasset","Rybjerg Biogas",9,2,6.80353088605176,-1.05646911394824,NA
"Afgasset","Rybjerg Biogas",9.125,2,6.79620740742774,-1.06379259257226,NA
"Afgasset","Rybjerg Biogas",9.25,2,6.78887709362284,-1.07112290637716,NA
"Afgasset","Rybjerg Biogas",9.375,2,6.78162585942678,-1.07837414057322,NA
"Afgasset","Rybjerg Biogas",9.5,2,6.77453961962928,-1.08546038037072,NA
"Afgasset","Rybjerg Biogas",9.625,2,6.76770428873917,-1.09229571126083,NA
"Afgasset","Rybjerg Biogas",9.75,2,6.76109705173248,-1.09890294826752,NA
"Afgasset","Rybjerg Biogas",9.875,2,6.75441132164126,-1.10558867835874,NA
"Afgasset","Rybjerg Biogas",10,2,6.74749819308175,-1.11250180691825,NA
"Afgasset","Rybjerg Biogas",10.125,2,6.74023716674634,-1.11976283325366,NA
"Afgasset","Rybjerg Biogas",10.25,2,6.73250774332746,-1.12749225667254,NA
"Afgasset","Rybjerg Biogas",10.375,2,6.72418953087082,-1.13581046912918,NA
"Afgasset","Rybjerg Biogas",10.5,2,6.715342062497,-1.144657937503,NA
"Afgasset","Rybjerg Biogas",10.625,2,6.70651875488909,-1.15348124511091,NA
"Afgasset","Rybjerg Biogas",10.75,2,6.69796148015729,-1.16203851984271,NA
"Afgasset","Rybjerg Biogas",10.875,2,6.68971840189228,-1.17028159810772,NA
"Afgasset","Rybjerg Biogas",11,2,6.68183659579364,-1.17816340420636,NA
"Afgasset","Rybjerg Biogas",11.125,2,6.67436247287196,-1.18563752712804,NA
"Afgasset","Rybjerg Biogas",11.25,2,6.66712787523262,-1.19287212476738,NA
"Afgasset","Rybjerg Biogas",11.375,2,6.65944616271571,-1.20055383728429,NA
"Afgasset","Rybjerg Biogas",11.5,2,6.65075542334317,-1.20924457665683,NA
"Afgasset","Rybjerg Biogas",11.625,2,6.64082967725274,-1.21917032274726,NA
"Afgasset","Rybjerg Biogas",11.75,2,6.62947461194808,-1.23052538805192,NA
"Afgasset","Rybjerg Biogas",11.875,2,6.61649766974797,-1.24350233025203,NA
"Afgasset","Rybjerg Biogas",12,2,6.60192328210113,-1.25807671789887,NA
"Afgasset","Rybjerg Biogas",12.125,2,6.58619983363863,-1.27380016636137,NA
"Afgasset","Rybjerg Biogas",12.25,2,6.56947184101512,-1.29052815898488,NA
"Afgasset","Rybjerg Biogas",12.375,2,6.55190112871436,-1.30809887128564,NA
"Afgasset","Rybjerg Biogas",12.5,2,6.53454437538983,-1.32545562461017,NA
"Afgasset","Rybjerg Biogas",12.625,2,6.51847381333632,-1.34152618666368,NA
"Afgasset","Rybjerg Biogas",12.75,2,6.50462869217989,-1.35537130782011,NA
"Afgasset","Rybjerg Biogas",12.875,2,6.49373795135559,-1.36626204864441,NA
"Afgasset","Rybjerg Biogas",13,2,6.48626975419503,-1.37373024580497,NA
"Afgasset","Rybjerg Biogas",13.125,2,6.47984677712437,-1.38015322287563,NA
"Afgasset","Rybjerg Biogas",13.25,2,6.47363298091847,-1.38636701908153,NA
"Afgasset","Rybjerg Biogas",13.375,2,6.46755959077216,-1.39244040922784,NA
"Afgasset","Rybjerg Biogas",13.5,2,6.46151505850011,-1.39848494149989,NA
"Afgasset","Rybjerg Biogas",13.625,2,6.45533282458273,-1.40466717541727,NA
"Afgasset","Rybjerg Biogas",13.75,2,6.4488427080846,-1.4111572919154,NA
"Afgasset","Rybjerg Biogas",13.875,2,6.44183772950209,-1.41816227049791,NA
"Afgasset","Rybjerg Biogas",14,2,6.43389514659721,-1.42610485340279,NA
"Afgasset","Rybjerg Biogas",14.125,2,6.42452017400036,-1.43547982599964,NA
"Afgasset","Rybjerg Biogas",14.25,2,6.41337729030786,-1.44662270969214,NA
"Afgasset","Rybjerg Biogas",14.375,2,6.40029810370161,-1.45970189629839,NA
"Afgasset","Rybjerg Biogas",14.5,2,6.38512212576033,-1.47487787423967,NA
"Afgasset","Rybjerg Biogas",14.625,2,6.36701955792704,-1.49298044207296,NA
"Afgasset","Rybjerg Biogas",14.75,2,6.34057395547332,-1.51942604452668,NA
"Afgasset","Rybjerg Biogas",14.875,2,6.30713378502008,-1.55286621497992,NA
"Afgasset","Rybjerg Biogas",15,2,6.26967985057471,-1.59032014942529,NA
"Afgasset","Rybjerg Biogas",15.125,2,6.23108298114694,-1.62891701885306,NA
"Afgasset","Rybjerg Biogas",15.25,2,6.19421046007752,-1.66578953992248,NA
"Afgasset","Rybjerg Biogas",15.375,2,6.16192957070717,-1.69807042929283,NA
"Afgasset","Rybjerg Biogas",15.5,2,6.13546314649797,-1.72453685350203,NA
"Afgasset","Rybjerg Biogas",15.625,2,6.11255980038358,-1.74744019961642,NA
"Afgasset","Rybjerg Biogas",15.75,2,6.09136021039893,-1.76863978960107,NA
"Afgasset","Rybjerg Biogas",15.875,2,6.06998747400413,-1.79001252599587,NA
"Afgasset","Rybjerg Biogas",16,2,6.04656416949474,-1.81343583050526,NA
"Afgasset","Rybjerg Biogas",16.125,2,6.01921287516636,-1.84078712483364,NA
"Afgasset","Rybjerg Biogas",16.25,2,5.9861002575861,-1.8738997424139,NA
"Afgasset","Rybjerg Biogas",16.375,2,5.94677838360775,-1.91322161639225,NA
"Afgasset","Rybjerg Biogas",16.5,2,5.90253834379119,-1.95746165620881,NA
"Afgasset","Rybjerg Biogas",16.625,2,5.85483771132031,-2.00516228867969,NA
"Afgasset","Rybjerg Biogas",16.75,2,5.80513491147206,-2.05486508852794,NA
"Afgasset","Rybjerg Biogas",16.875,2,5.75488836952341,-2.10511163047659,NA
"Afgasset","Rybjerg Biogas",17,2,5.70555651075129,-2.15444348924871,NA
"Afgasset","Rybjerg Biogas",17.125,2,5.65827698574217,-2.20172301425783,NA
"Afgasset","Rybjerg Biogas",17.25,2,5.61275821231092,-2.24724178768908,NA
"Afgasset","Rybjerg Biogas",17.375,2,5.56831237151307,-2.29168762848693,NA
"Afgasset","Rybjerg Biogas",17.5,2,5.52425168481581,-2.33574831518419,NA
"Afgasset","Rybjerg Biogas",17.625,2,5.4798883736863,-2.3801116263137,NA
"Afgasset","Rybjerg Biogas",17.75,2,5.43453465959174,-2.42546534040826,NA
"Afgasset","Rybjerg Biogas",17.875,2,5.38746479954384,-2.47253520045616,NA
"Afgasset","Rybjerg Biogas",18,2,5.338127532842,-2.521872467158,NA
"Afgasset","Rybjerg Biogas",18.125,2,5.28638963726372,-2.57361036273628,NA
"Afgasset","Rybjerg Biogas",18.25,2,5.2321432707711,-2.6278567292289,NA
"Afgasset","Rybjerg Biogas",18.375,2,5.17528059132626,-2.68471940867374,NA
"Afgasset","Rybjerg Biogas",18.5,2,5.1156937568913,-2.7443062431087,NA
"Afgasset","Rybjerg Biogas",18.625,2,5.05340895968922,-2.80659104031078,NA
"Afgasset","Rybjerg Biogas",18.75,2,4.98897213080825,-2.87102786919175,NA
"Afgasset","Rybjerg Biogas",18.875,2,4.92270201380264,-2.93729798619736,NA
"Afgasset","Rybjerg Biogas",19,2,4.85481697019255,-3.00518302980745,NA
"Afgasset","Rybjerg Biogas",19.125,2,4.78553536149814,-3.07446463850186,NA
"Afgasset","Rybjerg Biogas",19.25,2,4.71507554857356,-3.14492445142644,NA
"Afgasset","Rybjerg Biogas",19.375,2,4.64362192700224,-3.21637807299776,NA
"Afgasset","Rybjerg Biogas",19.5,2,4.57123685889281,-3.28876314110719,NA
"Afgasset","Rybjerg Biogas",19.625,2,4.49801473632543,-3.36198526367457,NA
"Afgasset","Rybjerg Biogas",19.75,2,4.42410652680593,-3.43589347319407,NA
"Afgasset","Rybjerg Biogas",19.875,2,4.34966535114286,-3.51033464885714,NA
"Afgasset","Thorsø Biogas",0,2,7.86,0,1430.48486508195
"Afgasset","Thorsø Biogas",0.125,2,7.83504423651147,-0.0249557634885313,1214.26648059901
"Afgasset","Thorsø Biogas",0.25,2,7.81029478441439,-0.0497052155856106,1020.54025686993
"Afgasset","Thorsø Biogas",0.375,2,7.78578781096456,-0.0742121890354435,848.14267106342
"Afgasset","Thorsø Biogas",0.5,2,7.76155948341776,-0.0984405165822353,695.910200348192
"Afgasset","Thorsø Biogas",0.625,2,7.73764596902981,-0.122354030970191,562.679321892962
"Afgasset","Thorsø Biogas",0.75,2,7.71408343505648,-0.145916564943518,447.286512866443
"Afgasset","Thorsø Biogas",0.875,2,7.69082767070247,-0.169172329297531,348.572340759238
"Afgasset","Thorsø Biogas",1,2,7.66710439113985,-0.192895608860148,265.405283471383
"Afgasset","Thorsø Biogas",1.125,2,7.64191247787045,-0.218087522129553,196.665475106996
"Afgasset","Thorsø Biogas",1.25,2,7.61427079700552,-0.245729202994478,141.233088755771
"Afgasset","Thorsø Biogas",1.375,2,7.58319821465634,-0.276801785343656,97.988297507407
"Afgasset","Thorsø Biogas",1.5,2,7.54771359693418,-0.312286403065818,65.8112744515989
"Afgasset","Thorsø Biogas",1.625,2,7.50680240699501,-0.353197593004985,43.5720801888584
"Afgasset","Thorsø Biogas",1.75,2,7.45999684048007,-0.400003159519932,29.9421225552156
"Afgasset","Thorsø Biogas",1.875,2,7.40900875271071,-0.450991247289292,23.3028374887528
"Afgasset","Thorsø Biogas",2,2,7.35592296799719,-0.504077032002805,21.9988490723253
"Afgasset","Thorsø Biogas",2.1,2,7.31334500036309,-0.546654999636912,23.6846593108878
"Afgasset","Thorsø Biogas",2.125,2,7.30282431064979,-0.557175689350212,24.3747813887889
"Afgasset","Thorsø Biogas",2.25,2,7.25179760497875,-0.608202395021251,28.775258520999
"Afgasset","Thorsø Biogas",2.375,2,7.20494193501349,-0.655058064986512,33.5540642313715
"Afgasset","Thorsø Biogas",2.5,2,7.16451164318108,-0.695488356818917,37.3889307086642
"Afgasset","Thorsø Biogas",2.625,2,7.1308584049286,-0.729141595071397,40.1385216791263
"Afgasset","Thorsø Biogas",2.75,2,7.10295859986815,-0.757041400131851,42.2370387159374
"Afgasset","Thorsø Biogas",2.875,2,7.07976899471239,-0.780231005287611,44.1266044905355
"Afgasset","Thorsø Biogas",2.9,2,7.07560449314051,-0.784395506859485,44.5183502890761
"Afgasset","Thorsø Biogas",3,2,7.06024635617399,-0.799753643826013,46.2493416743586
"Afgasset","Thorsø Biogas",3.125,2,7.04334520316262,-0.816654796837378,49.0450540060875
"Afgasset","Thorsø Biogas",3.25,2,7.02785102269119,-0.832148977308808,52.7746406635554
"Afgasset","Thorsø Biogas",3.375,2,7.01278727863429,-0.847212721365705,57.4102880043857
"Afgasset","Thorsø Biogas",3.4,2,7.00982429846018,-0.850175701539818,58.4434792975677
"Afgasset","Thorsø Biogas",3.5,2,6.99817508285124,-0.861824917148764,62.9228683058365
"Afgasset","Thorsø Biogas",3.625,2,6.98415247145435,-0.875847528545654,69.2864481384864
"Afgasset","Thorsø Biogas",3.75,2,6.97085748055596,-0.88914251944404,76.4750940729141
"Afgasset","Thorsø Biogas",3.875,2,6.95842820403898,-0.901571795961018,84.4630492180031
"Afgasset","Thorsø Biogas",4,2,6.94704431945915,-0.912955680540849,93.3516302243287
"Afgasset","Thorsø Biogas",4.125,2,6.93695120856273,-0.923048791437272,103.524657520456
"Afgasset","Thorsø Biogas",4.25,2,6.92806884199045,-0.931931158009554,114.946185543472
"Afgasset","Thorsø Biogas",4.375,2,6.92016917256167,-0.939830827438327,127.37445883465
"Afgasset","Thorsø Biogas",4.5,2,6.91302358580705,-0.946976414192949,140.566933154355
"Afgasset","Thorsø Biogas",4.625,2,6.90640346725723,-0.953596532742771,154.281064262947
"Afgasset","Thorsø Biogas",4.75,2,6.90008718573144,-0.959912814268556,168.204641088281
"Afgasset","Thorsø Biogas",4.875,2,6.89388896092343,-0.966111039076573,181.720052786009
"Afgasset","Thorsø Biogas",5,2,6.88778417907226,-0.972215820927744,194.91434422929
"Afgasset","Thorsø Biogas",5.125,2,6.88195676190077,-0.978043238099233,208.971676970373
"Afgasset","Thorsø Biogas",5.25,2,6.87660577526027,-0.983394224739729,225.155887754678
"Afgasset","Thorsø Biogas",5.375,2,6.87193028500208,-0.988069714997923,244.730813327627
"Afgasset","Thorsø Biogas",5.5,2,6.86800006215558,-0.991999937844418,268.911701029799
"Afgasset","Thorsø Biogas",5.625,2,6.86466643604013,-0.995333563959866,298.524997133093
"Afgasset","Thorsø Biogas",5.7,2,6.86297697053533,-0.997023029464666,319.065786318828
"Afgasset","Thorsø Biogas",5.75,2,6.86196695763058,-0.998033042369421,333.680096854994
"Afgasset","Thorsø Biogas",5.875,2,6.85975148367113,-1.00024851632887,371.957906730938
"Afgasset","Thorsø Biogas",6,2,6.8578110835296,-1.0021889164704,410.187472432802
"Afgasset","Thorsø Biogas",6.125,2,6.85593681679545,-1.00406318320455,445.197714572397
"Afgasset","Thorsø Biogas",6.25,2,6.85391974305816,-1.00608025694184,473.817553761535
"Afgasset","Thorsø Biogas",6.375,2,6.85155092190719,-1.00844907809281,492.875910612027
"Afgasset","Thorsø Biogas",6.5,2,6.84862436834332,-1.01137563165668,499.289905780425
"Afgasset","Thorsø Biogas",6.625,2,6.84500052235749,-1.01499947764251,491.959019222767
"Afgasset","Thorsø Biogas",6.75,2,6.84060539934997,-1.01939460065003,471.739735662866
"Afgasset","Thorsø Biogas",6.875,2,6.83536780020732,-1.02463219979268,439.571668699524
"Afgasset","Thorsø Biogas",7,2,6.82900917475687,-1.03099082524313,396.447519008074
"Afgasset","Thorsø Biogas",7.125,2,6.82004011752828,-1.03995988247172,345.142755516943
"Afgasset","Thorsø Biogas",7.25,2,6.80881018850646,-1.05118981149354,290.598040032784
"Afgasset","Thorsø Biogas",7.375,2,6.79611019562536,-1.06388980437464,237.514320530788
"Afgasset","Thorsø Biogas",7.5,2,6.782786816403,-1.077213183597,189.384007327147
"Afgasset","Thorsø Biogas",7.625,2,6.7696981102768,-1.09030188972319,149.453303817712
"Afgasset","Thorsø Biogas",7.75,2,6.757674384464,-1.102325615536,120.953015923074
"Afgasset","Thorsø Biogas",7.875,2,6.7467158063609,-1.1132841936391,105.263196903996
"Afgasset","Thorsø Biogas",8,2,6.73656213233743,-1.12343786766257,100.17608206823
"Afgasset","Thorsø Biogas",8.125,2,6.72710548038915,-1.13289451961085,103.059378703996
"Afgasset","Thorsø Biogas",8.25,2,6.71816140818869,-1.14183859181131,111.105315096757
"Afgasset","Thorsø Biogas",8.375,2,6.70949119071546,-1.15050880928454,121.381701654552
"Afgasset","Thorsø Biogas",8.5,2,6.70085496787562,-1.15914503212438,130.953942090488
"Afgasset","Thorsø Biogas",8.625,2,6.69206155412879,-1.16793844587121,137.556771340528
"Afgasset","Thorsø Biogas",8.75,2,6.68307508789407,-1.17692491210593,141.060807843108
"Afgasset","Thorsø Biogas",8.875,2,6.67389078087904,-1.18610921912096,141.762709475518
"Afgasset","Thorsø Biogas",9,2,6.66453990722303,-1.19546009277697,140.168751672315
"Afgasset","Thorsø Biogas",9.125,2,6.65513550215449,-1.20486449784551,137.260456791943
"Afgasset","Thorsø Biogas",9.25,2,6.6458018682006,-1.2141981317994,134.084839826565
"Afgasset","Thorsø Biogas",9.375,2,6.63663378811443,-1.22336621188557,131.55286046278
"Afgasset","Thorsø Biogas",9.5,2,6.62756677063656,-1.23243322936344,129.841391657181
"Afgasset","Thorsø Biogas",9.625,2,6.6184828477324,-1.2415171522676,128.880834324869
"Afgasset","Thorsø Biogas",9.75,2,6.60925284147117,-1.25074715852883,128.554730596533
"Afgasset","Thorsø Biogas",9.875,2,6.59965271345971,-1.26034728654029,128.350237410109
"Afgasset","Thorsø Biogas",10,2,6.58941056654248,-1.27058943345752,127.554528441122
"Afgasset","Thorsø Biogas",10.125,2,6.57827657774896,-1.28172342225103,125.508945079984
"Afgasset","Thorsø Biogas",10.25,2,6.56621280141177,-1.29378719858823,122.080730599728
"Afgasset","Thorsø Biogas",10.375,2,6.55329782516733,-1.30670217483267,117.426376262632
"Afgasset","Thorsø Biogas",10.5,2,6.53961227033051,-1.32038772966949,111.708587139317
"Afgasset","Thorsø Biogas",10.625,2,6.52529114950117,-1.33470885049883,105.301949831263
"Afgasset","Thorsø Biogas",10.75,2,6.5105567227963,-1.3494432772037,98.92092409224
"Afgasset","Thorsø Biogas",10.875,2,6.49563502402929,-1.36436497597071,93.2910539185845
"Afgasset","Thorsø Biogas",11,2,6.48067727707742,-1.37932272292258,88.7802529994571
"Afgasset","Thorsø Biogas",11.125,2,6.46576921139008,-1.39423078860992,85.4433376791021
"Afgasset","Thorsø Biogas",11.25,2,6.45099434380199,-1.40900565619801,83.3245468556952
"Afgasset","Thorsø Biogas",11.375,2,6.43642359003308,-1.42357640996692,82.4184467599167
"Afgasset","Thorsø Biogas",11.5,2,6.42205620832344,-1.43794379167656,82.4371351082414
"Afgasset","Thorsø Biogas",11.625,2,6.40786485144892,-1.45213514855108,82.9941572102718
"Afgasset","Thorsø Biogas",11.75,2,6.39376316498723,-1.46623683501277,83.7551093624806
"Afgasset","Thorsø Biogas",11.875,2,6.37958317525838,-1.48041682474162,84.4577773447453
"Afgasset","Thorsø Biogas",12,2,6.36515091967496,-1.49484908032504,84.8452439237904
"Afgasset","Thorsø Biogas",12.125,2,6.35029337243558,-1.50970662756442,84.6640838308993
"Afgasset","Thorsø Biogas",12.25,2,6.33486557493788,-1.52513442506211,83.7654951178366
"Afgasset","Thorsø Biogas",12.375,2,6.31875495895763,-1.54124504104237,82.1212158874057
"Afgasset","Thorsø Biogas",12.5,2,6.3018793853224,-1.5581206146776,79.77492965132
"Afgasset","Thorsø Biogas",12.625,2,6.28422044459168,-1.57577955540832,76.9156053502511
"Afgasset","Thorsø Biogas",12.75,2,6.26576832068196,-1.59423167931804,73.7518023031795
"Afgasset","Thorsø Biogas",12.875,2,6.24651319750491,-1.61348680249509,70.4920798131631
"Afgasset","Thorsø Biogas",13,2,6.22644009602478,-1.63355990397522,67.3279367207295
"Afgasset","Thorsø Biogas",13.125,2,6.20551398856886,-1.65448601143114,64.384620286861
"Afgasset","Thorsø Biogas",13.25,2,6.18374056091087,-1.67625943908913,61.7531889166745
"Afgasset","Thorsø Biogas",13.375,2,6.16129407575632,-1.69870592424368,59.4577236045459
"Afgasset","Thorsø Biogas",13.5,2,6.13838776002668,-1.72161223997332,57.5068244467894
"Afgasset","Thorsø Biogas",13.625,2,6.11523484064342,-1.74476515935658,55.9090915397188
"Afgasset","Thorsø Biogas",13.75,2,6.09205034034959,-1.76794965965041,54.6740971188107
"Afgasset","Thorsø Biogas",13.875,2,6.06907925265037,-1.79092074734963,53.8276376100727
"Afgasset","Thorsø Biogas",14,2,6.0465292597123,-1.8134707402877,53.3877309370352
"Afgasset","Thorsø Biogas",14.125,2,6.02421854190995,-1.83578145809005,53.2396162888211
"Afgasset","Thorsø Biogas",14.25,2,6.00181400387121,-1.8581859961288,53.2169061417742
"Afgasset","Thorsø Biogas",14.375,2,5.9789822186551,-1.8810177813449,53.1530998158874
"Afgasset","Thorsø Biogas",14.5,2,5.95538962842429,-1.90461037157571,52.881678555464
"Afgasset","Thorsø Biogas",14.625,2,5.93062706440723,-1.92937293559277,52.2256823678523
"Afgasset","Thorsø Biogas",14.75,2,5.90411572018916,-1.95588427981084,50.9982896286106
"Afgasset","Thorsø Biogas",14.875,2,5.87561006802606,-1.98438993197394,49.2110080165535
"Afgasset","Thorsø Biogas",15,2,5.84509519190241,-2.01490480809759,47.0029598282024
"Afgasset","Thorsø Biogas",15.125,2,5.81255975840079,-2.04744024159921,44.5152498780301
"Afgasset","Thorsø Biogas",15.25,2,5.77799243410379,-2.08200756589621,41.8889829805095
"Afgasset","Thorsø Biogas",15.375,2,5.74141116404202,-2.11858883595798,39.2716579639517
"Afgasset","Thorsø Biogas",15.5,2,5.70312854710181,-2.15687145289819,36.8711220604913
"Afgasset","Thorsø Biogas",15.625,2,5.6634436355627,-2.1965563644373,34.8008418718237
