"animal","sample","dose.kg.t","n","pH","buff.int"
"So-/smågrise","(5) Kim Vinborg",4.5,2,6.35132047289677,81.1876658309432
"So-/smågrise","(5) Kim Vinborg",4.625,2,6.33381078164864,78.4023608147496
"So-/smågrise","(5) Kim Vinborg",4.75,2,6.31560061757765,75.0198857147822
"So-/smågrise","(5) Kim Vinborg",4.875,2,6.29674123805135,71.4883764039498
"So-/smågrise","(5) Kim Vinborg",5,2,6.27728315047419,68.2531492699757
"So-/smågrise","(5) Kim Vinborg",5.125,2,6.25724928239495,65.5657215266516
"So-/smågrise","(5) Kim Vinborg",5.25,2,6.23662182064915,63.3284810600012
"So-/smågrise","(5) Kim Vinborg",5.375,2,6.21537916016799,61.4052884870666
"So-/smågrise","(5) Kim Vinborg",5.5,2,6.19349969588268,59.6600044248898
"So-/smågrise","(5) Kim Vinborg",5.625,2,6.17096182272443,57.9564894905126
"So-/smågrise","(5) Kim Vinborg",5.75,2,6.14772054236602,56.1638567176128
"So-/smågrise","(5) Kim Vinborg",5.875,2,6.12348573287992,54.2159116801805
"So-/smågrise","(5) Kim Vinborg",6,2,6.09779878970625,52.0947936564431
"So-/smågrise","(5) Kim Vinborg",6.125,2,6.07019665912837,49.7840228304153
"So-/smågrise","(5) Kim Vinborg",6.25,2,6.04021628742964,47.2671193861115
"So-/smågrise","(5) Kim Vinborg",6.375,2,6.00739503411861,44.5276431931735
"So-/smågrise","(5) Kim Vinborg",6.5,2,5.97136477500311,41.5678489235725
"So-/smågrise","(5) Kim Vinborg",6.625,2,5.93209180704505,38.4765874777842
"So-/smågrise","(5) Kim Vinborg",6.75,2,5.88963464176188,35.3707261806991
"So-/smågrise","(5) Kim Vinborg",6.875,2,5.84405187829619,32.3671619351076
"So-/smågrise","(5) Kim Vinborg",7,2,5.7954021157906,29.5827916437999
"So-/smågrise","(5) Kim Vinborg",7.125,2,5.74372842469404,27.1327470438752
"So-/smågrise","(5) Kim Vinborg",7.25,2,5.68877914133554,25.0669436822684
"So-/smågrise","(5) Kim Vinborg",7.375,2,5.62997821795352,23.3250506258454
"So-/smågrise","(5) Kim Vinborg",7.5,2,5.56672510800337,21.8339841845735
"So-/smågrise","(5) Kim Vinborg",7.625,2,5.49841926494044,20.5206606684201
"So-/smågrise","(5) Kim Vinborg",7.75,2,5.42446014222012,19.3119963873523
"So-/smågrise","(5) Kim Vinborg",7.875,2,5.3444346503719,18.1420940297533
"So-/smågrise","(5) Kim Vinborg",8,2,5.25900946286731,17.0035326793244
"So-/smågrise","(5) Kim Vinborg",8.125,2,5.169353567761,15.927260232697
"So-/smågrise","(5) Kim Vinborg",8.25,2,5.07664688928259,14.945428712705
"So-/smågrise","(5) Kim Vinborg",8.375,2,4.9820693516617,14.0901901421825
"So-/smågrise","(5) Kim Vinborg",8.5,2,4.88678943045927,13.3934357888799
"So-/smågrise","(5) Kim Vinborg",8.625,2,4.79110106968441,12.8666540012688
"So-/smågrise","(5) Kim Vinborg",8.75,2,4.69330032925269,12.4727384239317
"So-/smågrise","(5) Kim Vinborg",8.875,2,4.59126167180087,12.1637661114839
"So-/smågrise","(5) Kim Vinborg",9,2,4.48285881345227,11.8917942290817
"So-/smågrise","(5) Kim Vinborg",9.125,2,4.36596547033015,11.6088799418813
"So-/smågrise","(5) Kim Vinborg",9.25,2,4.2384773712953,11.2675825226941
"So-/smågrise","(5) Kim Vinborg",9.375,2,4.09859550097645,10.8276647284934
"So-/smågrise","(5) Kim Vinborg",9.5,2,3.94482872310873,10.256516066799
"So-/smågrise","(5) Kim Vinborg",9.625,2,3.77571199543669,9.52221267430264
"So-/smågrise","(5) Kim Vinborg",9.75,2,3.58978027570488,8.59283068769608
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0,2,6.775,11.8192926358501
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.125,2,6.71526277162192,13.661237468211
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.25,2,6.66043154023032,15.7237956487897
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.375,2,6.61006783911701,17.9570844255852
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.5,2,6.5637332015738,20.3112210465961
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.625,2,6.52098916089252,22.7363227598213
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.75,2,6.48139710889358,25.1823934459464
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",0.875,2,6.44449278440224,27.5915762602386
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1,2,6.40974935174571,29.8931790368864
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.125,2,6.37663011544482,32.0153257150168
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.25,2,6.34459838002044,33.8861402337567
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.375,2,6.31311744999345,35.4337465322332
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.5,2,6.28165628874066,36.5908276827861
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.625,2,6.24986247867256,37.3545477142733
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.75,2,6.21766129273551,37.772935152863
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",1.875,2,6.18500717930515,37.8958530980368
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2,2,6.15185458675714,37.7731646492761
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.125,2,6.11815796346712,37.4547329060625
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.25,2,6.08387660237995,36.9932463506483
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.375,2,6.04896140380166,36.4344608710943
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.5,2,6.01331955284139,35.7953628441044
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.625,2,5.97685403373487,35.0902166731751
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.75,2,5.93946783071787,34.3332867618026
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",2.875,2,5.9010645222008,33.5388397845626
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3,2,5.86161805198238,32.7218784842406
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.125,2,5.82129549695522,31.9109722335702
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.25,2,5.78034781525337,31.1491171416014
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.375,2,5.73902951355779,30.4800462564529
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.5,2,5.69759509854947,29.9474926262428
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.625,2,5.65629668593448,29.5937674883275
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.75,2,5.61534050191917,29.4359138357994
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",3.875,2,5.57481124796701,29.4515331361452
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4,2,5.53472130411555,29.6018848668054
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.125,2,5.49508098733755,29.8477733521687
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.25,2,5.45590061460572,30.1500029166241
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.375,2,5.41720166638432,30.4749713716146
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.5,2,5.37907399528408,30.8227728336986
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.625,2,5.34168063997696,31.224279151334
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.75,2,5.30521497020817,31.7220403687061
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",4.875,2,5.26987076205027,32.3587629358714
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5,2,5.23584139373695,33.1770454953347
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.125,2,5.20323287965813,34.1958125770607
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.25,2,5.17195201467584,35.3800106245879
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.375,2,5.14185886783963,36.6819741459699
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.5,2,5.11280486275898,38.0517165741653
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.625,2,5.08464138791137,39.4392419101035
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.75,2,5.05722356515616,40.7962023529703
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",5.875,2,5.03048804972925,42.1102451251892
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6,2,5.00443634317411,43.3984484713517
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.125,2,4.979001765567,44.6517880802467
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.25,2,4.95409544321535,45.8526835072934
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.375,2,4.92962849549225,46.9835516346036
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.5,2,4.90550890185885,48.025423148728
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.625,2,4.88162321529556,48.9498694445399
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.75,2,4.8578531248261,49.7260860125908
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",6.875,2,4.83409464983628,50.328791303823
"So-/smågrise","(6) Søren Søndergård Rødkærsbro",7,2,4.81024696352008,50.7339196241119
"So-/smågrise","Kim Hansen",0,2,5.965,22.8418913112726
"So-/smågrise","Kim Hansen",0.125,2,5.90932486568005,22.0583083158009
"So-/smågrise","Kim Hansen",0.25,2,5.85703800802953,21.8473216038484
"So-/smågrise","Kim Hansen",0.375,2,5.80790724763079,22.1416298472295
"So-/smågrise","Kim Hansen",0.5,2,5.76170040506619,22.8739317177589
"So-/smågrise","Kim Hansen",0.625,2,5.7181853009181,23.9769258872512
"So-/smågrise","Kim Hansen",0.75,2,5.67712943657747,25.3831844490719
"So-/smågrise","Kim Hansen",0.875,2,5.63824144079386,27.0052730261732
"So-/smågrise","Kim Hansen",1,2,5.6011016257636,28.7140818752206
"So-/smågrise","Kim Hansen",1.125,2,5.56527331905545,30.3752944891982
"So-/smågrise","Kim Hansen",1.25,2,5.53031984823821,31.8545943610899
"So-/smågrise","Kim Hansen",1.375,2,5.49580454088064,33.0176649838797
"So-/smågrise","Kim Hansen",1.5,2,5.46130349220809,33.7358564516289
"So-/smågrise","Kim Hansen",1.625,2,5.42682723427133,34.0642977320839
"So-/smågrise","Kim Hansen",1.75,2,5.3929268515351,34.2806333916904
"So-/smågrise","Kim Hansen",1.875,2,5.36018813663609,34.6761357124796
"So-/smågrise","Kim Hansen",2,2,5.32919688221101,35.5420769764828
"So-/smågrise","Kim Hansen",2.125,2,5.30053888089654,37.1697294657309
"So-/smågrise","Kim Hansen",2.25,2,5.27474965134275,39.8238264026761
"So-/smågrise","Kim Hansen",2.375,2,5.25162034459192,43.3633306897039
"So-/smågrise","Kim Hansen",2.5,2,5.23034860161392,47.3168031166451
"So-/smågrise","Kim Hansen",2.625,2,5.21011379381097,51.2022384328172
"So-/smågrise","Kim Hansen",2.75,2,5.19009529258527,54.5376313875376
"So-/smågrise","Kim Hansen",2.875,2,5.16947246933906,56.8409767301239
"So-/smågrise","Kim Hansen",3,2,5.14752209990911,57.698505100164
"So-/smågrise","Kim Hansen",3.125,2,5.12435094171172,57.2848778189586
"So-/smågrise","Kim Hansen",3.25,2,5.10051257901172,56.0940083322108
"So-/smågrise","Kim Hansen",3.375,2,5.07656605871861,54.6237606873326
"So-/smågrise","Kim Hansen",3.5,2,5.05307042774187,53.3719989317365
"So-/smågrise","Kim Hansen",3.625,2,5.03058469140811,52.8365458603816
"So-/smågrise","Kim Hansen",3.75,2,5.00957090843521,53.421652754757
"So-/smågrise","Kim Hansen",3.875,2,4.98999676492179,55.0573082314436
"So-/smågrise","Kim Hansen",4,2,4.97165881724507,57.509935660203
"So-/smågrise","Kim Hansen",4.125,2,4.95435330222184,60.5456540918189
"So-/smågrise","Kim Hansen",4.25,2,4.93787645666887,63.9305825770749
"So-/smågrise","Kim Hansen",4.375,2,4.92202470522754,67.4310264841613
"So-/smågrise","Kim Hansen",4.5,2,4.90662728347302,70.8449412540876
"So-/smågrise","Kim Hansen",4.625,2,4.8916123786851,74.0651172612598
"So-/smågrise","Kim Hansen",4.75,2,4.87692878969908,77.0040225557871
"So-/smågrise","Kim Hansen",4.875,2,4.86252531535031,79.5741251877791
"So-/smågrise","Kim Hansen",5,2,4.8483507544741,81.687893207345
"So-/smågrise","Louis Laursen",0,2,7.365,22.5174140637807
"So-/smågrise","Louis Laursen",0.125,2,7.30183615042273,21.5812898831564
"So-/smågrise","Louis Laursen",0.25,2,7.24280307712054,21.0725859717906
"So-/smågrise","Louis Laursen",0.375,2,7.18770484689353,20.9649044072351
"So-/smågrise","Louis Laursen",0.5,2,7.13634552654181,21.2318472670411
"So-/smågrise","Louis Laursen",0.625,2,7.08852918286548,21.8470166287604
"So-/smågrise","Louis Laursen",0.75,2,7.04406072635937,22.7846543055182
"So-/smågrise","Louis Laursen",0.875,2,7.0027823571548,24.0475578605931
"So-/smågrise","Louis Laursen",1,2,6.96458747084029,25.6779053488265
"So-/smågrise","Louis Laursen",1.125,2,6.92937317494563,27.720749862424
"So-/smågrise","Louis Laursen",1.25,2,6.89703657700059,30.2211444935912
"So-/smågrise","Louis Laursen",1.375,2,6.86747478453496,33.2241423345338
"So-/smågrise","Louis Laursen",1.5,2,6.84055115728919,36.7489716777445
"So-/smågrise","Louis Laursen",1.625,2,6.81584281120591,40.5932238026319
"So-/smågrise","Louis Laursen",1.75,2,6.79278273869612,44.4416710731873
"So-/smågrise","Louis Laursen",1.875,2,6.77080284364121,47.9781907450628
"So-/smågrise","Louis Laursen",2,2,6.74933502992257,50.8866600739106
"So-/smågrise","Louis Laursen",2.125,2,6.72781161025749,52.8513044040681
"So-/smågrise","Louis Laursen",2.25,2,6.70592588734183,53.7779612333587
"So-/smågrise","Louis Laursen",2.375,2,6.68408092370197,54.1747466239667
"So-/smågrise","Louis Laursen",2.5,2,6.66279939461109,54.6511928599515
"So-/smågrise","Louis Laursen",2.625,2,6.64260397534237,55.8168322253724
"So-/smågrise","Louis Laursen",2.75,2,6.62401734116897,58.2811970042887
"So-/smågrise","Louis Laursen",2.875,2,6.60753716642403,62.6213136847604
"So-/smågrise","Louis Laursen",3,2,6.59308836864433,68.6662276237014
"So-/smågrise","Louis Laursen",3.125,2,6.58002141587885,75.492582248364
"So-/smågrise","Louis Laursen",3.25,2,6.56766140178998,82.1435803649276
"So-/smågrise","Louis Laursen",3.375,2,6.55533342004012,87.6624247795712
"So-/smågrise","Louis Laursen",3.5,2,6.54236256429165,91.0923182984743
"So-/smågrise","Louis Laursen",3.625,2,6.52819532736304,91.6860003725609
"So-/smågrise","Louis Laursen",3.75,2,6.51303181839184,89.9743264412974
"So-/smågrise","Louis Laursen",3.875,2,6.49736619284505,86.9778921161173
"So-/smågrise","Louis Laursen",4,2,6.48169349529282,83.7186208996854
"So-/smågrise","Louis Laursen",4.125,2,6.46650877030527,81.2184362946662
"So-/smågrise","Louis Laursen",4.25,2,6.45230511761886,80.4951895042875
"So-/smågrise","Louis Laursen",4.375,2,6.4392565263449,81.9773187117692
"So-/smågrise","Louis Laursen",4.5,2,6.42682768827763,84.8337027122201
"So-/smågrise","Louis Laursen",4.625,2,6.41438455176091,88.0657811735005
"So-/smågrise","Louis Laursen",4.75,2,6.40129306513857,90.6749937634706
"So-/smågrise","Louis Laursen",4.875,2,6.38691917675446,91.6627801499904
"So-/smågrise","Louis Laursen",5,2,6.37066246441865,90.0919108379473
"So-/smågrise","Louis Laursen",5.125,2,6.35251290653732,86.0163784113103
"So-/smågrise","Louis Laursen",5.25,2,6.33298299447591,80.3230521590724
"So-/smågrise","Louis Laursen",5.375,2,6.31260460834127,73.9269950076706
"So-/smågrise","Louis Laursen",5.5,2,6.29190962824025,67.7432698835419
"So-/smågrise","Louis Laursen",5.625,2,6.27142993371089,62.6869390150904
"So-/smågrise","Louis Laursen",5.75,2,6.25152040657244,59.4681985997098
"So-/smågrise","Louis Laursen",5.875,2,6.23164888033606,57.7875248136106
"So-/smågrise","Louis Laursen",6,2,6.21098975467886,57.0163184864229
"So-/smågrise","Louis Laursen",6.125,2,6.18871692632613,56.5254376127264
"So-/smågrise","Louis Laursen",6.25,2,6.16400429200316,55.6857401871007
"So-/smågrise","Louis Laursen",6.375,2,6.13603347672149,53.8729534379179
"So-/smågrise","Louis Laursen",6.5,2,6.10442713703197,50.8104195249905
"So-/smågrise","Louis Laursen",6.625,2,6.06953658793343,46.8504432317927
"So-/smågrise","Louis Laursen",6.75,2,6.03178701880936,42.4161775091842
"So-/smågrise","Louis Laursen",6.875,2,5.99160361904325,37.9307753080245
"So-/smågrise","Louis Laursen",7,2,5.9494115780186,33.8173895791732
"So-/smågrise","Louis Laursen",7.125,2,5.90551629373735,30.4684151365163
"So-/smågrise","Louis Laursen",7.25,2,5.8590710365887,27.9224663261464
"So-/smågrise","Louis Laursen",7.375,2,5.80854396925579,25.9742707183225
"So-/smågrise","Louis Laursen",7.5,2,5.75239114458772,24.412623237414
"So-/smågrise","Louis Laursen",7.625,2,5.68906861543359,23.0263188077906
"So-/smågrise","Louis Laursen",7.75,2,5.61703348918101,21.6042413751124
"So-/smågrise","Louis Laursen",7.875,2,5.5352815586317,19.9930439380526
"So-/smågrise","Louis Laursen",8,2,5.44438124840361,18.2359948960504
"So-/smågrise","Louis Laursen",8.125,2,5.34521193029434,16.4232800803346
"So-/smågrise","Louis Laursen",8.25,2,5.2386530379572,14.6451010584535
"So-/smågrise","Louis Laursen",8.375,2,5.1255840050455,12.9916593979554
"So-/smågrise","Louis Laursen",8.5,2,5.00687480556829,11.5522952362429
"So-/smågrise","Louis Laursen",8.625,2,4.88317404807669,10.3913161448689
"So-/smågrise","Louis Laursen",8.75,2,4.75489040742021,9.5410777004017
"So-/smågrise","Louis Laursen",8.875,2,4.62241864109134,9.0315001417538
"So-/smågrise","Louis Laursen",9,2,4.48615350658254,8.89250370783779
"So-/smågrise","Louis Laursen",9.125,2,4.34648976138629,9.15400863756624
"So-/smågrise","Steffen Børgesen.Galten",0,2,7.565,15.8740275620407
"So-/smågrise","Steffen Børgesen.Galten",0.125,2,7.47870896936115,14.9738150586851
"So-/smågrise","Steffen Børgesen.Galten",0.25,2,7.40019455698438,14.6475628088595
"So-/smågrise","Steffen Børgesen.Galten",0.375,2,7.32893737323601,14.8484616299718
"So-/smågrise","Steffen Børgesen.Galten",0.5,2,7.26441802848238,15.52970233943
"So-/smågrise","Steffen Børgesen.Galten",0.625,2,7.20611713308981,16.644475754642
"So-/smågrise","Steffen Børgesen.Galten",0.75,2,7.1535148501692,18.1459478423839
"So-/smågrise","Steffen Børgesen.Galten",0.875,2,7.10606330147736,19.9854791730804
"So-/smågrise","Steffen Børgesen.Galten",1,2,7.06317029668198,22.1114344564747
"So-/smågrise","Steffen Børgesen.Galten",1.125,2,7.02423972118448,24.4718961436308
"So-/smågrise","Steffen Børgesen.Galten",1.25,2,6.98867546038628,27.014946685613
"So-/smågrise","Steffen Børgesen.Galten",1.375,2,6.95588139968881,29.6886685334852
"So-/smågrise","Steffen Børgesen.Galten",1.5,2,6.92527931471021,32.4410400193603
"So-/smågrise","Steffen Børgesen.Galten",1.625,2,6.89650810241974,35.2222620094865
"So-/smågrise","Steffen Børgesen.Galten",1.75,2,6.86935248724552,37.9857255240433
"So-/smågrise","Steffen Børgesen.Galten",1.875,2,6.84359997941347,40.6849628744381
"So-/smågrise","Steffen Børgesen.Galten",2,2,6.81903808914951,43.2735063720782
"So-/smågrise","Steffen Børgesen.Galten",2.125,2,6.79545432745662,45.7048890097771
"So-/smågrise","Steffen Børgesen.Galten",2.25,2,6.77266657794143,47.9505758303652
"So-/smågrise","Steffen Børgesen.Galten",2.375,2,6.75061548615036,50.0458865909658
"So-/smågrise","Steffen Børgesen.Galten",2.5,2,6.72927349114279,52.0402730796488
"So-/smågrise","Steffen Børgesen.Galten",2.625,2,6.70861303719111,53.9831867481133
"So-/smågrise","Steffen Børgesen.Galten",2.75,2,6.68860656856769,55.9240790480584
"So-/smågrise","Steffen Børgesen.Galten",2.875,2,6.66922553737468,57.9108710113158
"So-/smågrise","Steffen Børgesen.Galten",3,2,6.65043439962564,59.9547639141631
"So-/smågrise","Steffen Børgesen.Galten",3.125,2,6.63222332956949,62.0461465593765
"So-/smågrise","Steffen Børgesen.Galten",3.25,2,6.61458970362756,64.1783694009572
"So-/smågrise","Steffen Børgesen.Galten",3.375,2,6.59753089822121,66.3447828929061
"So-/smågrise","Steffen Børgesen.Galten",3.5,2,6.58104428977179,68.5387374892242
"So-/smågrise","Steffen Børgesen.Galten",3.625,2,6.5651189152825,70.7520908611549
"So-/smågrise","Steffen Børgesen.Galten",3.75,2,6.54959398528638,72.8796274634021
"So-/smågrise","Steffen Børgesen.Galten",3.875,2,6.53417716762192,74.7052601594362
"So-/smågrise","Steffen Børgesen.Galten",4,2,6.51857155983,76.0079947061615
"So-/smågrise","Steffen Børgesen.Galten",4.125,2,6.50248025945152,76.566836860482
"So-/smågrise","Steffen Børgesen.Galten",4.25,2,6.48560638483899,76.1608078478893
"So-/smågrise","Steffen Børgesen.Galten",4.375,2,6.46775979837345,74.6694803081631
"So-/smågrise","Steffen Børgesen.Galten",4.5,2,6.44918742459587,72.4322323783008
"So-/smågrise","Steffen Børgesen.Galten",4.625,2,6.43025957721892,69.933044899076
"So-/smågrise","Steffen Børgesen.Galten",4.75,2,6.41134673817427,67.6561477089028
"So-/smågrise","Steffen Børgesen.Galten",4.875,2,6.39281938939359,66.0857706461955
"So-/smågrise","Steffen Børgesen.Galten",5,2,6.37504173210452,65.698246785134
"So-/smågrise","Steffen Børgesen.Galten",5.125,2,6.35810413114164,66.596296206393
"So-/smågrise","Steffen Børgesen.Galten",5.25,2,6.34168612063699,68.288237792961
"So-/smågrise","Steffen Børgesen.Galten",5.375,2,6.32542883763185,70.2216466005728
